id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2370028,29,17,0,Norbert Brackmann (CDU/CSU),Norbert Brackmann,norbert-brackmann,470,,data/txt/17029.txt,speech,cducsu
2370029,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,471,"Die Scheu vor Verantwortung ist die Krankheit unserer Zeit.

Mein Eindruck ist: Das ist auch heute so.

Die christlich-liberale Koalition hat sich ihrer Verantwortung gestellt. Konsolidierung in Verantwortung kann aber nicht heißen, den Staat kaputtzusparen. Verantwortungsvoll ist vielmehr eine generationengerechte Politik, die sich an der Zukunft orientiert.",data/txt/17029.txt,speech,
2370030,29,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,472,Da haben Sie recht! Aber die fehlt bei Ihnen!,data/txt/17029.txt,poi,spd
2370031,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,473,"Genau das ist die Politik der christlich-liberalen Koalition. Diese Verantwortung trifft nicht nur die Regierung, nicht nur die Koalition, sondern uns alle, all diejenigen, die den Anspruch erheben, für die Gemeinschaft unserer Bürgerinnen und Bürger hier aktiv zu werden.

Der Bundeshaushalt 2010 ist der erste Haushalt, den diese christlich-liberale Koalition vorlegt.",data/txt/17029.txt,speech,
2370032,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,474,"Der letzte, wenn Sie mich fragen!",data/txt/17029.txt,poi,gruene
2370033,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,475,"Dieser Haushalt ist ein Haushalt, der die Übergangszeit zwischen Krisenbewältigung und Sparzwang markiert.",data/txt/17029.txt,speech,
2370034,29,17,0,Norbert Barthle [CDU/CSU],Norbert Barthle,norbert-barthle,476,Sehr wahr!,data/txt/17029.txt,poi,cducsu
2370035,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,477,"Wir haben deshalb den Rotstift in ersten Schritten im Personal- und Verwaltungsbereich angesetzt. Im Interesse einer weiteren Erholung der Wirtschaft haben wir die Investitionen für die Zukunft gesichert. Das, meine sehr verehrten Damen und Herren, nennen wir Verantwortung. Die Nettokreditaufnahme haben wir in den Haushaltsberatungen im Ergebnis um 5,6 Milliarden Euro auf 80,2 Milliarden Euro senken können. 5,6 Milliarden Euro weniger!",data/txt/17029.txt,speech,
2370036,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,478,Anpassung von Schätztiteln!,data/txt/17029.txt,poi,gruene
2370037,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,479,"Nun werfen Sie, liebe Kolleginnen und Kollegen von der Opposition, uns vor, dass wir lediglich von der besseren Konjunktur profitieren.",data/txt/17029.txt,speech,
2370038,29,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,480,Ist ja auch so!,data/txt/17029.txt,poi,gruene
2370039,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,481,"Sollten Sie sich nicht vielmehr darüber freuen, dass es mit der Konjunktur wieder besser geht?",data/txt/17029.txt,speech,
2370040,29,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,482,Das tun wir ja! Wir freuen uns über die Konjunktur!,data/txt/17029.txt,poi,spd
2370041,29,17,0,Christian Lange [Backnang] [SPD],Christian Lange,christian-lange,483,Aber nicht über Sie! Das ist der Unterschied!,data/txt/17029.txt,poi,spd
2370042,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,484,"Sollten Sie sich nicht darüber freuen, dass weniger Mitmenschen ihren Arbeitsplatz verloren haben, als das vor wenigen Monaten noch zu erwarten war? Können oder wollen Sie diese Erfolge nur deshalb schlechtreden, weil dies erste sichtbare Ergebnisse der erfolgreichen Politik der christlich-liberalen Koalition in der Krisenbewältigung sind?",data/txt/17029.txt,speech,
2370043,29,17,0,Petra Merkel [Berlin] [SPD],Petra Merkel,petra-merkel,485,Das ist aber übertrieben!,data/txt/17029.txt,poi,spd
2370044,29,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,486,Das ist eine eigenwillige Interpretation!,data/txt/17029.txt,poi,spd
2370045,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,487,"Die Verantwortung, die wir gegenüber unseren Bürgern und Bürgerinnen haben, bleibt. Sie löst sich nicht, indem gute Ergebnisse von Ihnen ins Schlechte geredet werden.",data/txt/17029.txt,speech,
2370046,29,17,0,,,,488,Beifall bei der CDU/CSU sowie des Abg. Florian Toncar [FDP],data/txt/17029.txt,poi,
2370047,29,17,0,Christian Lange [Backnang] [SPD],Christian Lange,christian-lange,489,Das ist erschreckend!,data/txt/17029.txt,poi,spd
2370048,29,17,0,Schon Otto von Bismarck hat einmal gesagt,Schon Otto von Bismarck hat einmal gesagt,schon-otto-bismarck-hat-einmal-gesagt,490,,data/txt/17029.txt,speech,
2370049,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,491,,data/txt/17029.txt,speech,
2370050,29,17,0,Lothar Binding [Heidelberg] [SPD],Lothar Binding,lothar-binding,492,Können Sie sie noch einmal wiederholen?,data/txt/17029.txt,poi,spd
2370051,29,17,0,,,,493,Heiterkeit bei der SPD,data/txt/17029.txt,poi,
2370052,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,494,"die Wirtschaftsbelebung, die soziale Sicherung zur Krisenbewältigung und auch den Sparwillen. Um weitere Impulse zur Überwindung der Wirtschaftskrise insbesondere für den Mittelstand zu geben, haben wir im parlamentarischen Verfahren zum Beispiel zusätzlich 400 Millionen Euro für die Fortführung des CO2-Gebäudesanierungsprogramms zur Verfügung gestellt und damit Wirtschaft, Mittelstand, Wachstum und Ökologie gefördert.",data/txt/17029.txt,speech,
2370053,29,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,495,Das hatten Sie vorher halbiert!,data/txt/17029.txt,poi,spd
2370054,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,496,Die soziale Sicherung ist in der Geschichte der Bundesrepublik noch nie mit so viel Geld unterfüttert worden wie von der christlich-liberalen Koalition.,data/txt/17029.txt,speech,
2370055,29,17,0,Heinz-Peter Haustein [FDP],Heinz-Peter Haustein,heinz-peter-haustein,497,Genau!,data/txt/17029.txt,poi,fdp
2370056,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,498,"Über 54 Prozent des Gesamthaushalts werden für soziale Leistungen aufgewendet, angefangen bei Arbeitsmarktausgaben und Leistungen an die Renten- und Krankenversicherung über das Elterngeld bis hin zur landwirtschaftlichen Sozialpolitik. Soziale Wärme und nicht soziale Kälte ist daher die Wahrheit dieses Bundeshaushalts.",data/txt/17029.txt,speech,
2370057,29,17,0,,,,499,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17029.txt,poi,
2370058,29,17,0,Hubertus Heil [Peine] [SPD],Hubertus Heil,hubertus-heil,500,Warme Worte!,data/txt/17029.txt,poi,spd
2370059,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,501,Lob von der Opposition dafür? Fehlanzeige!,data/txt/17029.txt,speech,
2370060,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,502,Das wäre ja noch schöner!,data/txt/17029.txt,poi,gruene
2370061,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,503,Im Gegenteil: Herr Bonde spricht von blinder Schuldenmacherei.,data/txt/17029.txt,speech,
2370062,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,504,"Ja, Rekordverschuldung!",data/txt/17029.txt,poi,gruene
2370063,29,17,0,Otto Fricke [FDP],Otto Fricke,otto-fricke,505,Er trägt ja auch keine Brille!,data/txt/17029.txt,poi,fdp
2370064,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,506,"Das ist doch die von Ihnen gelebte Solidarität mit denjenigen in der Bevölkerung, die auf Transferleistungen angewiesen sind und für die wir diese besagten 54 Prozent aufbringen.",data/txt/17029.txt,speech,
2370065,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,507,"Für Hotelketten, oder was?",data/txt/17029.txt,poi,gruene
2370066,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,508,"Sie werfen uns vor, dass wir 900 Millionen Euro für die arbeitsuchenden Bürgerinnen und Bürger, die durch Fortbildungs- und Eingliederungsmaßnahmen am Arbeitsmarkt wieder Fuß fassen wollen, und für die Durchführung der Grundsicherung für Arbeitslose gesperrt haben.",data/txt/17029.txt,speech,
2370067,29,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,509,Zu Recht!,data/txt/17029.txt,poi,spd
2370068,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,510,"Ja, genau, zu Recht!",data/txt/17029.txt,poi,gruene
2370069,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,511,"Keiner von Ihnen erklärt den Bürgern aber, was eigentlich dahintersteckt. Das tun Sie aus gutem Grund nicht, weil diese Sperre nämlich keine Kürzung ist.",data/txt/17029.txt,speech,
2370070,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,512,Warten wir mal ab!,data/txt/17029.txt,poi,gruene
2370071,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,513,"In 2009 hatten wir für diese Zwecke insgesamt 10,6 Milliarden Euro im Haushalt eingeplant, tatsächlich aber nur 10,1 Milliarden Euro gebraucht. 2010 haben wir jetzt insgesamt 11 Milliarden Euro zur Verfügung gestellt, also 900 Millionen Euro mehr, als wir im vergangenen Jahr tatsächlich gebraucht haben.",data/txt/17029.txt,speech,
2370072,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,514,Exakt umrechnen anhand der Fallzahlen!,data/txt/17029.txt,poi,gruene
2370073,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,515,"Wir wollen natürlich sicherstellen, dass dieses zusätzliche Geld auch zweckentsprechend eingesetzt und zielgerichtet und ökonomisch verwandt wird.",data/txt/17029.txt,speech,
2370074,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,516,"Was gesperrt ist, wird gar nicht eingesetzt! Das ist das Problem!",data/txt/17029.txt,poi,gruene
2370075,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,517,"Dass eine Sperre keine Kürzung ist, sollten Sie als Haushälter wissen.",data/txt/17029.txt,speech,
2370076,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,518,"Fragen Sie mal in den Jobcentern vor Ort, was das heißt!",data/txt/17029.txt,poi,gruene
2370077,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,519,"Sobald das Arbeitsministerium nachgewiesen hat, dass mit diesem Geld tatsächlich mehr Menschen in den ersten Arbeitsmarkt kommen, werden wir diese Sperre auch wieder aufheben.",data/txt/17029.txt,speech,
2370078,29,17,0,Heinz-Peter Haustein [FDP],Heinz-Peter Haustein,heinz-peter-haustein,520,Genau!,data/txt/17029.txt,poi,fdp
2370079,29,17,0,Hubertus Heil [Peine] [SPD],Hubertus Heil,hubertus-heil,521,Wann denn?,data/txt/17029.txt,poi,spd
2370080,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,522,"Das ist ein verantwortungsvoller Umgang mit dem Geld; denn jeder vierte Euro, den wir heute ausgeben, müssen wir uns von kommenden Generationen leihen. Deswegen ist das der erste Schritt hin zu einem vernünftigen finanziellen Verhalten.",data/txt/17029.txt,speech,
2370081,29,17,0,Dr. Axel Troost [DIE LINKE],Dr. Axel Troost,axel-troost,523,Machen Sie eine vernünftige Steuerpolitik! Dann brauchen Sie nicht so hohe Steuern!,data/txt/17029.txt,poi,linke
2370082,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,524,"Der Etat des Finanzministers ist eine gute Wegmarke. Er ist zudem ein erstes Zeichen dafür, dass wir in einen Konsolidierungsprozess eingeschwenkt sind. In 310 Änderungsanträgen der Koalition sind die Ausgabenansätze um insgesamt 5,9 Milliarden Euro nach unten korrigiert worden. Jedes Ressort wird im Verwaltungsbereich seinen eigenen Konsolidierungsbeitrag zu leisten haben.

Alleine die Personal- und die Sachkosten haben wir um 500 Millionen Euro gekürzt. Insgesamt werden gegenüber dem Regierungsentwurf brutto circa 2 600 Stellen eingespart. Trotz dieser Leistung heulen Sie auf und kritisieren Presseberichten zufolge unter anderem, dass wir auch neue Stellen schaffen. Das ist richtig: Wir schaffen dort neue Stellen, wo es notwendig ist, und wir streichen Stellen dort, wo es möglich ist.

Ich möchte ein Beispiel nennen: Die Bekämpfung der Schwarzarbeit und der illegalen Beschäftigung hat für uns eine hohe Priorität. Circa 3 Prozent des Bruttoinlandsprodukts - das sind mehrere Hundert Milliarden Euro - werden schwarz geleistet. Im Jahr 2008 ermittelte die Finanzkontrolle Schwarzarbeit der Zollverwaltung eine Schadenssumme von rund 550 Millionen Euro, unter anderem wegen nicht gezahlter Steuern, Sozialversicherungsabgaben und Mindestlöhnen. Dabei handelt es sich nur um die in Ermittlungsverfahren nachweisbaren Schäden. Das sind Schäden für unseren Sozialstaat, dem dadurch Einnahmen entzogen werden. Das ist eine Schelte für die hart arbeitenden Arbeitnehmer und Arbeitgeber, die ihre Steuern und Sozialabgaben ehrlich zahlen. Wir werden deshalb in diesem Jahr das Personal der Finanzkontrolle um 150 Stellen aufstocken. In den nächsten Jahren werden jeweils 100 weitere Stellen folgen.

Liebe Kolleginnen und Kollegen, am besten gestaltet man die Zukunft, indem man heute die richtigen Entscheidungen trifft.",data/txt/17029.txt,speech,
2370083,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,525,Das wäre doch was! Dann mal ran!,data/txt/17029.txt,poi,gruene
2370084,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,526,"Deshalb ist dieser Haushalt der erste Schritt auf dem Weg in eine Zukunft mit einer geringeren Nettoneuverschuldung. Es ist ein Haushalt, der Wachstum fördert und soziale Sicherheit gewährleistet. Es ist der erste Haushalt dieser christlich-liberalen Koalition, ein Haushalt der Verantwortung.",data/txt/17029.txt,speech,
2370085,29,17,0,,,,527,Beifall bei der CDU/CSU und der FDP,data/txt/17029.txt,poi,
2370086,29,17,0,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],Alexander Bonde,alexander-bonde,528,Haushalt mit Rekordverschuldung!,data/txt/17029.txt,poi,gruene
2370087,29,17,0,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,Die christlich-liberale Koalition hat in den Beratungen drei Akzente gesetzt,die-christlich-liberale-koalition-hat-in-den-beratungen-drei-akzente-gesetzt,529,,data/txt/17029.txt,speech,
2370088,29,17,0,Vizepräsidentin Katrin Göring-Eckardt,Katrin Göring-Eckardt,katrin-goring-eckardt,530,"Damit schließe ich die Aussprache.

Wir kommen zu den Abstimmungen, zunächst über den Einzelplan 08, Bundesministerium der Finanzen, in der Ausschussfassung.

Hierzu liegt ein Änderungsantrag der Fraktion Die Linke vor, über den wir zuerst abstimmen. Wer stimmt für den Änderungsantrag auf Drucksache 17/1010? - Gegenstimmen? - Enthaltungen? - Damit ist der Änderungsantrag bei Zustimmung durch die einbringende Fraktion abgelehnt. Dagegen hat die Koalition gestimmt. Enthalten haben sich SPD und Bündnis 90/Die Grünen.

Wir kommen jetzt zu Einzelplan 08, Bundesministerium der Finanzen, in der Ausschussfassung. Wer stimmt dafür? - Wer stimmt dagegen? - Enthaltungen? - Damit ist der Einzelplan 08 bei Zustimmung durch die Koalitionsfraktionen und bei Ablehnung durch die Oppositionsfraktionen angenommen.

Wir kommen zur Abstimmung über den Einzel-plan 20, Bundesrechnungshof, in der Ausschussfassung. Wer stimmt dafür? - Wer stimmt dagegen? - Enthaltungen? - Dieser Einzelplan ist einstimmig angenommen.

Ich rufe den Tagesordnungspunkt I.5 auf:

Einzelplan 11

Bundesministerium für Arbeit und Soziales

- Drucksachen 17/611, 17/623 -

Berichterstattung:

Abgeordnete Axel E. Fischer (Karlsruhe-Land)

Bettina Hagedorn

Dr. Claudia Winterstein

Dr. Gesine Lötzsch

Alexander Bonde

Zum Einzelplan 11 liegen ein Änderungsantrag der Fraktion der SPD und ein Änderungsantrag der Fraktion Die Linke sowie drei Änderungsanträge der Fraktion Bündnis 90/Die Grünen vor.

Wir werden insgesamt drei namentliche Abstimmungen durchführen, wobei über zwei inhaltsgleiche Änderungsanträge der Fraktion der SPD und der Fraktion Bündnis 90/Die Grünen zusammen in einer namentlichen Abstimmung abgestimmt werden soll. Weiterhin liegt ein Entschließungsantrag der SPD vor, über den wir am Freitag im Anschluss an die Schlussabstimmung abstimmen werden.

Interfraktionell ist verabredet, zu diesem Einzelplan eineinhalb Stunden zu debattieren. - Dazu höre ich keinen Widerspruch.

Als erster Rednerin gebe ich das Wort der Kollegin Bettina Hagedorn für die SPD-Fraktion.",data/txt/17029.txt,chair,
2370089,29,17,0,,,,531,Beifall bei der SPD,data/txt/17029.txt,poi,
2370090,29,17,0,Vizepräsidentin Katrin Göring-Eckardt,Katrin Göring-Eckardt,katrin-goring-eckardt,532,,data/txt/17029.txt,chair,
2370091,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,533,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Als zuständige Hauptberichterstatterin im Haushaltsausschuss für den größten Etat des Bundes, nämlich den des Bundesministeriums für Arbeit und Soziales, der für 2010 mit rund 143 Milliarden Euro über 45 Prozent der Gesamtausgaben umfasst, möchte ich mich nach harten Verhandlungswochen zunächst bei den Mitarbeiterinnen und Mitarbeitern des Ministeriums und Frau von der Leyen für die zügige Beantwortung von circa 50 Berichtsanfragen herzlich bedanken, die uns die parlamentarische Arbeit erleichtert hat. In diesen Dank für die prompte Zuarbeit schließe ich ausdrücklich die Kolleginnen und Kollegen bei der Bundesagentur für Arbeit, beim Finanzministerium, im Bundesrechnungshof und im Haushaltsausschusssekretariat mit ein.",data/txt/17029.txt,speech,spd
2370092,29,17,0,,,,534,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,data/txt/17029.txt,poi,
2370093,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,535,"Mir würde dieser Dank allerdings heute noch erheblich fröhlicher über die Lippen kommen, wenn das Ergebnis der Schlussabstimmung im Haushaltsausschuss für die Menschen, für die wir gemeinsam Verantwortung tragen, Grund zu Freude und Zuversicht bieten würde. Aber dem ist leider nicht so.

Was Schwarz-Gelb uns heute vorlegt, ist ein Haushalt der verpassten Chancen. Insbesondere gegenüber der jüngeren Generation ist es unverantwortlich, ohne Not den vorhandenen Schuldenberg in dieser Größenordnung, um über 80 Milliarden Euro, zu erhöhen.",data/txt/17029.txt,speech,spd
2370094,29,17,0,,,,536,Beifall bei der SPD,data/txt/17029.txt,poi,
2370095,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,537,"Das ist eine Verdoppelung der bisherigen Rekordmarke von Theo Waigel von 1996, und es ist unverantwortlich, was Sie damit der künftigen Generation hinterlassen.

Diese Koalition hat - das werden wir diese Woche noch an vielen Stellen sehen - leider kein Konzept und versucht, sich mit Hinweis auf die Finanz- und Wirtschaftskrise herauszureden und um eine stärkere Sparanstrengung herumzumogeln. In Wahrheit spannen Sie in diesem Haushalt einen Schutzschirm auf - ja, das tun Sie, aber nur für die eigene gut betuchte Klientel. Die Arbeitsuchenden, die Familien mit Kindern und auch die Kommunen lassen Sie schutzlos im Regen stehen.",data/txt/17029.txt,speech,spd
2370096,29,17,0,,,,538,Beifall bei Abgeordneten der SPD,data/txt/17029.txt,poi,
2370097,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,539,"Die SPD hat in diesen Haushaltsberatungen solide gerechnete Sparvorschläge gemacht und dennoch klare Schwerpunkte zugunsten der Kommunen und der Bildung gesetzt. Wir Sozialdemokraten haben in diesen Haushaltsberatungen entgegen dem, was wir gerade von Herrn Brackmann gehört haben, bewiesen, dass wir auch in der Opposition verantwortungsbewusste Vorschläge machen und Populismus anderen überlassen.",data/txt/17029.txt,speech,spd
2370098,29,17,0,,,,540,Beifall bei Abgeordneten der SPD,data/txt/17029.txt,poi,
2370099,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,541,"Unbestreitbarer Fakt ist: Schwarz-Gelb spart bei weitem nicht genug, und da, wo Sie es dann tun, machen Sie es auch noch am falschen Ende und sägen an dem Ast, auf dem wir alle sitzen. Sie sparen zulasten von Kindern in sozialer Not. Die Kindergelderhöhung, die gerade bei den Kindern von Hartz-IV-Empfängern nicht ankommt, ist bereits erwähnt worden. Sie haben sich ohne Not entschieden, in einer gewaltigen Rückrufaktion über 1 Million Bescheide zu korrigieren. Das hat die schwarz-rote Regierung vor einem Jahr anders gehandhabt, und das war angemessen gegenüber der Zielgruppe, den Hartz-IV-Empfängern und ihren Kindern, um die es hier geht.",data/txt/17029.txt,speech,spd
2370100,29,17,0,,,,542,Beifall bei der SPD,data/txt/17029.txt,poi,
2370101,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,543,"Sie haben sich ohne Not an dieser Stelle für Bürokratieaufbau entschieden und mit dieser Rückrechnerei viele Mitarbeiterinnen und Mitarbeiter in den Argen völlig unnötig beschäftigt. Damit haben Sie im Endeffekt Bürokratiekosten verursacht, die weit über die 20 Euro pro Kind, um die es bei der Rückrufaktion ging, hinausgegangen sind.

Sie sparen aber auch zulasten von Qualifizierung und Weiterbildung am Arbeitsmarkt bei steigenden Arbeitslosenzahlen und einem Fachkräftemangel in wichtigen Zukunftsbranchen für unser Land, der auf uns zukommt. Die 900-Millionen-Euro-Sperre, auf die ich noch zu sprechen komme, ist ein Indiz dafür.

Sie sparen aber auch zulasten der Städte und Gemeinden, deren leere Kassen die Bildungschancen unserer Kinder ebenso wie die bitter nötigen Investitionen in die Infrastruktur und damit unser aller Lebensqualität und Zukunft in Gefahr bringen. Die Kosten für Unterkunft und Heizung, KdU, sind ein wichtiges Indiz dafür. Sie haben in dem Haushalt von Herrn Schäuble gegenüber dem Haushalt von Peer Steinbrück die KdU um 600 Millionen Euro abgesenkt, und Sie haben die Mittel jetzt nicht erhöht, obwohl Sie mit Ihrem sogenannten Wachstumsbeschleunigungsgesetz - ich würde es eher Schuldenaufbaugesetz nennen - sehr wohl Signale an die Kommunen gesandt haben. Aber diesen Signalen an die Kommunen ist bisher außer heißer Luft nichts gefolgt.",data/txt/17029.txt,speech,spd
2370102,29,17,0,,,,544,Beifall bei der SPD,data/txt/17029.txt,poi,
2370103,29,17,0,Bettina Hagedorn (SPD),Bettina Hagedorn,bettina-hagedorn,545,"Die SPD spannt einen Schutzschirm zur Rettung der Kommunen auf, den wir in diesem Haushalt auch eins zu eins abgebildet haben. Er bedeutet allein in diesem Etat einen Aufwuchs um 400 Millionen Euro für die Kommunen. Sie sind diesem Vorschlag nicht gefolgt. Das ist bitter für die Kommunen.

Das Schlimme daran ist: Wenn es den Kommunen schlecht geht, dann spürt das jeder Mann, jede Frau und jedes Kind in diesem Land, nämlich durch Gebührenerhöhungen, fehlende Kita-Plätze, steigende Elternbeiträge, geschlossene Schwimmbäder, Kürzungen bei Theatern und Museen und Schlaglochpisten in den Städten und Gemeinden. An dieser Stelle haben Sie komplett versagt.",data/txt/17029.txt,speech,spd
2370104,29,17,0,,,,546,Beifall bei der SPD sowie bei Abgeordneten der LINKEN,data/txt/17029.txt,poi,
2370105,29,17,0,Max Straubinger [CDU/CSU],Max Straubinger,max-straubinger,547,Bei SPD-geführten Kommunen mag das der Fall sein!,data/txt/17029.txt,poi,cducsu
