id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2424058,60,17,0,,,,341,Beifall bei der SPD,data/txt/17060.txt,poi,
2424059,60,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,342,,data/txt/17060.txt,speech,spd
2424060,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,343,Das Wort erhält nun der Kollege Patrick Döring für die FDP-Fraktion.,data/txt/17060.txt,chair,
2424061,60,17,0,,,,344,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424062,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,345,,data/txt/17060.txt,chair,
2424063,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,346,"Herr Präsident! Liebe Kolleginnen und Kollegen! Es ist ein Stück weit tragisch, dass die Opposition immer virtuelles Geld ohne Ende hat,",data/txt/17060.txt,speech,fdp
2424064,60,17,0,,,,347,Lachen bei der SPD sowie bei Abgeordneten der LINKEN und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17060.txt,poi,
2424065,60,17,0,Uwe Beckmeyer [SPD],Uwe Beckmeyer,uwe-beckmeyer,348,Die Regierung!,data/txt/17060.txt,poi,spd
2424066,60,17,0,Winfried Hermann [BÜNDNIS 90/ DIE GRÜNEN],Winfried Hermann,winfried-hermann,349,Die Opposition? Die Koalition!,data/txt/17060.txt,poi,gruene
2424067,60,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,350,Wie bitte?,data/txt/17060.txt,poi,spd
2424068,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,351,"dass diejenigen, die regieren, aber mit der Realität operieren müssen. Ebenso ist es intellektuell unredlich, dass Sie über diesen Einzelplan völlig losgelöst von der Haushaltswirklichkeit der Bundesrepublik Deutschland, unseres Staatswesens, diskutieren.

Das, was wir gehört haben, war ein Wunschkonzert,",data/txt/17060.txt,speech,fdp
2424069,60,17,0,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],Winfried Hermann,winfried-hermann,352,Das ist doch von Ihnen veranstaltet worden!,data/txt/17060.txt,poi,gruene
2424070,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,353,"insbesondere vonseiten der Sozialdemokraten. Sie betonten zwar, all Ihre Vorschläge seien wohlfeil durchdacht und leicht umsetzbar. Aber die Kollegin Winterstein und andere haben schon deutlich gemacht: Wir investieren mehr in die Verkehrswege, als es die Regierungen, an denen Sie beteiligt waren, jemals getan haben.",data/txt/17060.txt,speech,fdp
2424071,60,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,354,Das stimmt nicht!,data/txt/17060.txt,poi,spd
2424072,60,17,0,Uwe Beckmeyer [SPD],Uwe Beckmeyer,uwe-beckmeyer,355,Nein!,data/txt/17060.txt,poi,spd
2424073,60,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,356,Nicht wahr!,data/txt/17060.txt,poi,spd
2424074,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,357,"Mit Ausnahme der zwei Jahre, in denen sich Deutschland in einer Konjunkturkrise befunden hat und wir Konjunkturpakete aufgelegt haben, investieren wir mehr.",data/txt/17060.txt,speech,fdp
2424075,60,17,0,Uwe Beckmeyer [SPD],Uwe Beckmeyer,uwe-beckmeyer,358,Das ist Quatsch!,data/txt/17060.txt,poi,spd
2424076,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,359,Das ist die Wahrheit.,data/txt/17060.txt,speech,fdp
2424077,60,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,360,Nein! Das Gegenteil!,data/txt/17060.txt,poi,spd
2424078,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,361,"Mit diesem Phantomschmerz kommen Sie nicht klar, liebe Kolleginnen und Kollegen.",data/txt/17060.txt,speech,fdp
2424079,60,17,0,,,,362,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424080,60,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,363,Sie kürzen doch!,data/txt/17060.txt,poi,spd
2424081,60,17,0,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],Winfried Hermann,winfried-hermann,364,Glauben Sie das wirklich?,data/txt/17060.txt,poi,gruene
2424082,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,365,"Man kann über Unterfinanzierung, Planungen oder Versprechungen diskutieren, aber eines ist auch klar: Die Projekte, über die wir aktuell sprechen und die so stark im Fokus sind, sind alle unter einer anderen Regierung entstanden. Auch die Finanzierungsvereinbarung zu dem umstrittenen Projekt im Südwesten trägt die Unterschrift eines Sozialdemokraten, nämlich von Wolfgang Tiefensee.",data/txt/17060.txt,speech,fdp
2424083,60,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,366,Ein guter Mann!,data/txt/17060.txt,poi,spd
2424084,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,367,"Jetzt werfen Sie das uns vor die Füße und beklagen sich, dass wir nicht genug Mittel auskehren können. Auch das ist intellektuell unredlich.",data/txt/17060.txt,speech,fdp
2424085,60,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,368,Das haben wir nie gemacht!,data/txt/17060.txt,poi,spd
2424086,60,17,0,Winfried Hermann [BÜNDNIS 90/ DIE GRÜNEN],Winfried Hermann,winfried-hermann,369,Sie waren in Baden-Württemberg beteiligt!,data/txt/17060.txt,poi,gruene
2424087,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,370,"- Geschätzter Kollege Hermann, ich komme noch darauf, keine Bange.

Man kann auch das Thema CO2-Gebäudesanierungsprogramm isoliert betrachten und den Blick nur in den Einzelplan werfen. Aber falls es Ihnen entgangen ist: Diese Bundesregierung und diese Koalition arbeiten gerade an einem umfangreichen Energiekonzept, durch das es zu zusätzlichen Haushaltseinnahmen kommt. Selbstverständlich werden wir darüber reden, wie wir die Mittel aus diesem Sondervermögen einsetzen werden. Wenn wir uns in der Koalition darüber einig sind, dass die Gebäudesanierung einen wesentlichen Beitrag zur Erreichung unserer Klimaziele leistet, dann werden wir sie auch finanzieren. So einfach ist das.",data/txt/17060.txt,speech,fdp
2424088,60,17,0,,,,371,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424089,60,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,372,Geld drucken!,data/txt/17060.txt,poi,spd
2424090,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,373,"Insofern muss man sein Horizontproblem - keiner weiß, wie klein sein Horizont ist - auch dadurch lösen, dass man andere Politikbereiche mit einbezieht.

Ich persönlich finde es auch bemerkenswert, geschätzte Kolleginnen und Kollegen, dass alle bisherigen Redner der Opposition es geschafft haben, kein einziges Wort über die gesamtstaatliche Situation zu verlieren. Ganz im Gegenteil, Herr Kahrs hat eben gesagt, wir würden angeblich kein Wachstum bewirken. Dabei ist die deutsche Wirtschaft in diesem Quartal so stark gewachsen, wie es in den meisten Quartalen der Regierungszeit der Sozialdemokraten nicht der Fall war.

Wir brauchen keine Konjunkturprogramme, weil wir gute Politik machen. Das ist die Wirklichkeit.",data/txt/17060.txt,speech,fdp
2424091,60,17,0,,,,374,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424092,60,17,0,,,,375,Lachen bei der SPD,data/txt/17060.txt,poi,
2424093,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,376,Wir haben so wenig Arbeitslose in unserem Land wie nie zuvor in der Regierungszeit der Sozialdemokraten.,data/txt/17060.txt,speech,fdp
2424094,60,17,0,Uwe Beckmeyer [SPD],Uwe Beckmeyer,uwe-beckmeyer,377,Dazu habt ihr nichts beigetragen!,data/txt/17060.txt,poi,spd
2424095,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,378,"Auch das ist offensichtlich ein Phantomschmerz. Denn das ist die Wahrheit in diesem Land, auch wenn Sie noch so viele nette Reden halten: Die Wirtschaft funktioniert sehr gut, weil diese Regierung gute Politik macht.",data/txt/17060.txt,speech,fdp
2424096,60,17,0,,,,379,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424097,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,380,"Ich will nicht auf die gespielte Empörung des Kollegen Hermann zu dem Infrastrukturprojekt in Stuttgart eingehen, weil ich glaube, dass die Art der Diskussion, die Sie dort anzetteln, weit über die Grenzen Stuttgarts hinaus und auch für dieses Haus eine große Bedeutung hat.",data/txt/17060.txt,speech,fdp
2424098,60,17,0,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],Winfried Hermann,winfried-hermann,381,Das ist wahr!,data/txt/17060.txt,poi,gruene
2424099,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,382,"Es ist demokratietheoretisch und politisch brandgefährlich, einen Unterschied zwischen Legalität und Legitimität zu machen.",data/txt/17060.txt,speech,fdp
2424100,60,17,0,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],Winfried Hermann,winfried-hermann,383,Das muss zusammenpassen!,data/txt/17060.txt,poi,gruene
2424101,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,384,"Das tun Sie permanent.

Es gibt ein Planfeststellungsverfahren. Das ist übrigens spannend, weil die Kollegin Künast, die die Debatte leider nicht mehr verfolgen kann, immer von Bürgerrechten redet: Wir haben in Stuttgart ein Planfeststellungsverfahren durchgeführt, in dem über 10 000 Einwendungen von Bürgerinnen und Bürgern von den Behörden einzeln und individuell abgearbeitet worden sind.",data/txt/17060.txt,speech,fdp
2424102,60,17,0,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],Winfried Hermann,winfried-hermann,385,Das ist noch nicht fertig! Noch nicht rechtskräftig!,data/txt/17060.txt,poi,gruene
2424103,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,386,"Deshalb hat es über 15 Jahre gedauert. Jetzt der Bundesrepublik Deutschland - unabhängig davon, wer regiert - vorzuwerfen, dass das ganze Projekt nicht mehr legitim und legal ist, weil es 15 Jahre gedauert hat und zu Kostensteigerungen gekommen ist, ist schlicht unredlich. Das wird das Land nicht weiterbringen.",data/txt/17060.txt,speech,fdp
2424104,60,17,0,,,,387,Beifall bei der FDP und der CDU/CSU sowie des Abg. Johannes Kahrs [SPD],data/txt/17060.txt,poi,
2424105,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,388,"Es gibt klare Prozesse und Verfahren. Bürgerbeteiligung ist ein hohes Gut. Es gibt kein Land in der Europäischen Union, das seine Bürgerinnen und Bürger in Planfeststellungsverfahren so stark und intensiv beteiligt wie die Bundesrepublik Deutschland.",data/txt/17060.txt,speech,fdp
2424106,60,17,0,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],Winfried Hermann,winfried-hermann,389,Ohne Alternativen!,data/txt/17060.txt,poi,gruene
2424107,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,390,"Aber worüber soll eigentlich abgestimmt werden, Frau Kollegin? Soll über die Oberverwaltungsgerichtsurteile oder über die 1 200 Seiten der Planfeststellung abgestimmt werden? Nein, liebe Kolleginnen und Kollegen, wenn wir anfangen, Legitimität und Legalität gegeneinander auszuspielen, dann werden wir in diesem Land - das hat der Kollege Vaatz richtigerweise gesagt - keine Möglichkeit haben, Infrastrukturprojekte durchzusetzen, wenn wir gleichzeitig unsere Verfahren zumindest halbwegs am Leben erhalten wollen, und ich bin sehr dafür, dass man das tut.",data/txt/17060.txt,speech,fdp
2424108,60,17,0,,,,391,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424109,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,392,"Ich komme zum Schluss. Der Deutsche Bundestag hat sich kurz vor der Wahl 2005 einstimmig für das Projekt Wendlingen-Ulm und für Stuttgart 21 positioniert. Es gab einen Antrag der damaligen rot-grünen Koalition. Der verkehrspolitische Sprecher der SPD hat damals in einer Pressemeldung gejubelt: Schön, dass auch Union und FDP bei diesem tollen Projekt mit im Boot sind!",data/txt/17060.txt,speech,fdp
2424110,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,393,Die Zurückweisung muss jetzt ganz knapp erfolgen.,data/txt/17060.txt,chair,
2424111,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,394,"Nun, wo es ein bisschen brenzlig wird, gehen einige von der Fahne. Der Kollege Kahrs hat sich positioniert; das habe ich sehr wohlwollend zur Kenntnis genommen.",data/txt/17060.txt,speech,fdp
2424112,60,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,395,"Die SPD, Herr Kollege!",data/txt/17060.txt,poi,spd
2424113,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,396,"Ich sage Ihnen: Es war klug, dass der Deutsche Bundestag neben vielen anderen Institutionen im Jahre 2005 den Weg bereitet hat. Ihr Minister hat dann eine Finanzierungsvereinbarung geschlossen. Diese Regierung wird sich ganz getreulich der Umsetzung dieses einstimmigen Beschlusses des Deutschen Bundestages - einstimmig, also mit Ihren Stimmen, Kollege Hermann - zuwenden.

Vielen Dank.",data/txt/17060.txt,speech,fdp
2424114,60,17,0,,,,397,Beifall bei der FDP und der CDU/CSU,data/txt/17060.txt,poi,
2424115,60,17,0,Patrick Döring (FDP),Patrick Döring,patrick-doring,398,,data/txt/17060.txt,speech,fdp
2424116,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,399,Sabine Leidig ist die nächste Rednerin für die Fraktion Die Linke.,data/txt/17060.txt,chair,
2424117,60,17,0,,,,400,Beifall bei der LINKEN,data/txt/17060.txt,poi,
2424118,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,401,,data/txt/17060.txt,chair,
2424119,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,402,"Werte Kolleginnen und Kollegen! Ich möchte tatsächlich noch einmal dafür werben, den Beschluss zu Stuttgart 21 zu überdenken und zu verhindern, dass dort viele Milliarden unsinnig vergraben werden. Wir glauben nicht, dass virtuelles Geld in Massen zur Verfügung steht. Wir wissen, dass das Geld knapp ist. Genau deshalb muss man diesen Beschluss überdenken. Es ist doch völlig unsinnig, dass Großprojekte auf jeden Fall durchgezogen werden, nur weil irgendwann einmal vertragliche Grundlagen geschaffen worden sind, die jedoch auf völlig falschen Fakten beruhen.",data/txt/17060.txt,speech,linke
2424120,60,17,0,,,,403,Beifall bei der LINKEN und dem BÜND-NIS 90/DIE GRÜNEN,data/txt/17060.txt,poi,
2424121,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,404,"Wir haben die Wiederaufbereitungsanlage in Wackersdorf nicht gebaut. Der Schnelle Brüter in Kalkar ist nicht in Betrieb gegangen, weil sich die Grundlagen verändert hatten. Es gehört doch zum politischen Vermögen, zu erkennen, dass sich Verhältnisse verändern. Es hat von Anfang an begründete Skepsis gegenüber dem Projekt Stuttgart 21 gegeben. Schon vor 14 Jahren ist ein Büchlein erschienen, in dem ganz vieles wunderbar zusammengefasst ist. Es hat allerdings auch eine Menge Versprechungen und Vorstellungen gegeben, was es Tolles gibt.",data/txt/17060.txt,speech,linke
2424122,60,17,0,Bartholomäus Kalb [CDU/CSU],Bartholomäus Kalb,bartholomaus-kalb,405,"Es genügt eigenes logisches Denken, um den Sinn zu erfassen!",data/txt/17060.txt,poi,cducsu
2424123,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,406,"In den letzten Monaten ist aber eine ganze Reihe von Fakten auf den Tisch gekommen, die bisher unter Verschluss gehalten waren.",data/txt/17060.txt,speech,linke
2424124,60,17,0,,,,407,Beifall bei der LINKEN,data/txt/17060.txt,poi,
2424125,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,408,"Dann können sie nicht auf den Tisch gekommen sein, Frau Kollegin!",data/txt/17060.txt,poi,fdp
2424126,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,409,- Die bisher unter Verschluss waren.,data/txt/17060.txt,speech,linke
2424127,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,410,Es ist alles öffentlich!,data/txt/17060.txt,poi,fdp
2424128,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,411,"Ich spreche noch darüber. - Es ist deshalb nicht ehrenrührig, wenn man seine Meinung ändert; das ist eigentlich das Vernünftige. Der vernünftige und erst recht der politische Verstand gebietet es, dann die Meinung zu ändern.",data/txt/17060.txt,speech,linke
2424129,60,17,0,,,,412,Beifall bei der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17060.txt,poi,
2424130,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,413,"Ich will noch etwas zum Rechtsstaat sagen. Er kennt das Prinzip von Treu und Glauben. Dieses Prinzip ist verletzt worden. Wer vor diesem Hintergrund nach dem Motto verfährt: ""Augen zu und durch"", und wie die Kanzlerin sagt, das sei standfest, der irrt. Das ist nicht standfest, sondern starrsinnig oder sogar suspekt.",data/txt/17060.txt,speech,linke
2424131,60,17,0,,,,414,Beifall bei der LINKEN,data/txt/17060.txt,poi,
2424132,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,415,"Schon im Oktober 2008 hat der Bundesrechnungshof Fundamentalkritik geübt und gesagt: Stuttgart 21 muss als Projekt des Bundes anerkannt und unter parlamentarische Kontrolle gestellt werden. - Das haben Sie ignoriert. Die Deutsche Bahn AG hat beschlossen, dass der Bau jetzt losgeht.",data/txt/17060.txt,speech,linke
2424133,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,416,Wie bei allen Bahnhofsbauten!,data/txt/17060.txt,poi,fdp
2424134,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,417,"Seit dieser Bau losgegangen ist, gibt es jede Woche eine Demonstration, und zwar jeden Montag. Das Wort ""Montagsdemonstrationen"" haben Sie, glaube ich, schon einmal gehört.",data/txt/17060.txt,speech,linke
2424135,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,418,Das ist schon peinlich! Anmaßend gerade von Ihnen!,data/txt/17060.txt,poi,fdp
2424136,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,419,"- Es ist nicht die Linke, die dort demonstriert, sondern die Bevölkerung von Stuttgart. Gehen Sie doch einfach einmal dorthin, und schauen Sie sich an, mit welchen Leuten Sie es dort zu tun haben!",data/txt/17060.txt,speech,linke
2424137,60,17,0,,,,420,Beifall bei der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17060.txt,poi,
2424138,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,421,"Am Anfang waren es nur zwei Leute, die dort demonstriert haben. Als ich im Februar dort war, waren es schon 2 000. Als ich vor 14 Tagen dort war, waren es 20 000 Leute. Damals hat der evangelische Prälat von Stuttgart gesprochen. Er hat dieses Projekt mit dem Turmbau zu Babel verglichen. Sie sollten darüber nachdenken, was das bedeutet.

Am 8. Juli hat der Stern über ein Gutachten berichtet, das die Landesregierung vor zwei Jahren in Auftrag gegeben, aber auch zwei Jahre unter Verschluss gehalten hatte. Darin ist die Rede vom ""hohen Stabilitätsrisiko"" und von ""einer geringen Gestaltungsmöglichkeit des Fahrplanes"". Es wird konkret nachgewiesen, dass sich der Schienennahverkehr durch das Projekt verschlechtern wird.",data/txt/17060.txt,speech,linke
2424139,60,17,0,,,,422,Beifall der Abg. Heike Hänsel [DIE LINKE] und Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],data/txt/17060.txt,poi,
2424140,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,423,"Am Ende dieses Berichts heißt es wörtlich:

Aufgrund der Brisanz der vorliegenden Resultate ist absolutes Stillschweigen erforderlich.

Ich bitte Sie, das ist doch unverantwortlich. Da können Sie nicht von Demokratie reden.",data/txt/17060.txt,speech,linke
2424141,60,17,0,,,,424,Beifall bei der LINKEN,data/txt/17060.txt,poi,
2424142,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,425,"Am 11. August hat das Umweltbundesamt seine Studie zur Entwicklung der Schieneninfrastruktur vorgelegt, und die Verfasser meinen, dass Stuttgart 21 umgehend gestoppt werden müsste, weil es kein Nadelöhr beseitigt, sondern ein neues schafft.",data/txt/17060.txt,speech,linke
2424143,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,426,Das ist völlig unbewiesen!,data/txt/17060.txt,poi,fdp
2424144,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,427,Zwei Tage später lässt Grube das erste Loch in den Nordflügel des Bahnhofs reißen.,data/txt/17060.txt,speech,linke
2424145,60,17,0,Norbert Barthle [CDU/CSU],Norbert Barthle,norbert-barthle,428,Reden Sie mit den Experten von der Bahn!,data/txt/17060.txt,poi,cducsu
2424146,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,429,Die Folge davon sind Menschenketten und spontane Straßenblockaden. Sie müssen sich einmal Ursache und Wirkung vor Augen führen.,data/txt/17060.txt,speech,linke
2424147,60,17,0,,,,430,Beifall bei der LINKEN und dem BÜND-NIS 90/DIE GRÜNEN,data/txt/17060.txt,poi,
2424148,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,431,"Am 26. August bringt der Stern ein Interview mit dem berühmten Architekten Frei Otto, der diesen unterirdischen Bahnhof übrigens einmal entworfen hat. Dieser Architekt befürchtet ein schlimmes Baudesaster, nachdem er die geologischen Untersuchungen gesehen hat, die auch nicht veröffentlicht worden sind.",data/txt/17060.txt,speech,linke
2424149,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,432,"Das ist auch Quatsch, schlimmer Quatsch!",data/txt/17060.txt,poi,fdp
2424150,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,433,"Er sagt, man müsse jetzt die Notbremse ziehen. Über die Kostensteigerungen muss ich gar nicht mehr sprechen; denn dazu hat der Kollege Winfried Hermann geredet.",data/txt/17060.txt,speech,linke
2424151,60,17,0,Bartholomäus Kalb [CDU/CSU],Bartholomäus Kalb,bartholomaus-kalb,434,Dessen Verhalten ist besonders ehrenwert!,data/txt/17060.txt,poi,cducsu
2424152,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,435,"Die Bürgerinnen und Bürger im Schwabenland sind über diese Expertisen und Argumente bestens informiert. Das, womit wir es hier zu tun haben, ist kein Kommunikationsproblem.",data/txt/17060.txt,speech,linke
2424153,60,17,0,,,,436,Beifall bei der LINKEN,data/txt/17060.txt,poi,
2424154,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,437,"Die Bürgerinnen und Bürger fragen sich mit Recht, warum dieses Projekt auf Biegen und Brechen durchgezogen werden soll und warum die Alternativen, die vorliegen, systematisch ignoriert werden, obwohl sie kostengünstiger sind.",data/txt/17060.txt,speech,linke
2424155,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,438,Weil sie keine Alternativen sind!,data/txt/17060.txt,poi,fdp
2424156,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,439,- Sie müssen sie sich einmal angucken. Lassen Sie uns im Parlament darüber reden.,data/txt/17060.txt,speech,linke
2424157,60,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,440,Darüber gibt es Oberverwaltungsgerichtsurteile! Das sind doch Zerrbilder!,data/txt/17060.txt,poi,fdp
2424158,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,441,"Man fragt sich, warum sich Bahnchef Grube wie ein Rambo gebärdet und einen intakten Bahnhof zerstört,",data/txt/17060.txt,speech,linke
2424159,60,17,0,Norbert Barthle [CDU/CSU],Norbert Barthle,norbert-barthle,442,Das ist eine Beleidigung! Das nehmen Sie zurück!,data/txt/17060.txt,poi,cducsu
2424160,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,443,"der übrigens zusammen mit Leipzig einen Wettbewerb gewonnen hat, welcher Bahnhof der pünktlichste ist.",data/txt/17060.txt,speech,linke
2424161,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,444,Frau Kollegin!,data/txt/17060.txt,chair,
2424162,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,445,"Man fragt sich natürlich auch, warum Ministerpräsident Mappus eigentlich sein Amt als Regierungschef aufs Spiel setzen will.

Herr Präsident, wollen Sie mir sagen, dass meine Redezeit zu Ende ist? - Okay.

Man fragt sich natürlich auch, ob ein Grund ist, dass Vertreter von Bilfinger Berger in diesem Beirat sitzen. Man fragt sich, ob ein Grund ist, dass die Bahnvorstände aus der Automobilindustrie kommen. Jedenfalls befürchtet man, dass die Verantwortlichen für dieses Projekt so verstrickt und so bestochen sind, dass sie nicht mehr zurückkönnen. Die Leute begreifen nicht, was hier abläuft. Die Mehrheit der Menschen in Baden-Württemberg hat dafür kein Verständnis.

Das Schild, das ich jetzt hochhalte, hängt in Stuttgart inzwischen überall: in den Wohnblocks, in denen die einfachen Leute wohnen, aber auch in der Halbhöhenlage, in der die Architekten, die Künstler, die Lehrerinnen und Lehrer wohnen.",data/txt/17060.txt,speech,linke
2424163,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,446,"Frau Kollegin, Sie sind nun wirklich weit über Ihre Redezeit.",data/txt/17060.txt,chair,
2424164,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,447,"Diese Leute, viele ehemalige CDU-Wählerinnen und -Wähler, sind nicht einfach gegen irgendetwas. Sie kämpfen für ihre Stadt.",data/txt/17060.txt,speech,linke
2424165,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,448,Ich entziehe Ihnen jetzt das Wort.,data/txt/17060.txt,chair,
2424166,60,17,0,,,,449,Beifall bei der CDU/CSU und der FDP,data/txt/17060.txt,poi,
2424167,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,450,,data/txt/17060.txt,chair,
2424168,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,451,"Es ist höchste Zeit, dass der Bundesrat sie dabei unterstützt.",data/txt/17060.txt,speech,linke
2424169,60,17,0,,,,452,Beifall bei der LINKEN,data/txt/17060.txt,poi,
2424170,60,17,0,Sabine Leidig (DIE LINKE),Sabine Leidig,sabine-leidig,453,,data/txt/17060.txt,speech,linke
2424171,60,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,454,"Im Übrigen schließe ich die Kolleginnen und Kollegen der Linken, die glauben, den Plenarsaal mit T-Shirts bereichern zu müssen, vom weiteren Verlauf der Sitzung aus. Sie verlassen bitte unverzüglich den Plenarsaal.",data/txt/17060.txt,chair,
2424172,60,17,0,,,,455,Beifall bei der CDU/CSU und der FDP,data/txt/17060.txt,poi,
2424173,60,17,0,,,,456,Abgeordnete der LINKEN verlassen den Plenarsaal,data/txt/17060.txt,poi,
2424174,60,17,0,Zuruf von der CDU/CSU,von der CDU/CSU,von-der-cdu-csu,457,"Das ist unglaublich, dass sich die nur wieder Freizeit verschaffen wollen!",data/txt/17060.txt,poi,cducsu
